url,headline,datetime,organization,caa,fact_check_details
https://www.altnews.in/muslim-shop-sells-biryani-laced-with-abortion-pills-to-hindus-fictional-news-viral/,Muslim shops sell biryani laced with birth control pills to Hindus? Fictional story viral,2020-03-02,Alt News,No,
https://www.altnews.in/muslim-girl-raped-by-hindu-mob-in-delhi-pak-propaganda-website-runs-fake-news/,Muslim girl raped by Hindu mob in Delhi? Pak propaganda website runs fake news,2020-03-02,Alt News,Yes,
https://www.altnews.in/suresh-chawanke-shared-paris-gare-de-lyon-fire-video-to-target-muslim-community/,Suresh Chavhanke falsely claims Muslim community in Paris torched railway station,2020-03-02,Alt News,No,
https://www.boomlive.in/health/does-drinking-alcohol-prevent-coronavirus-6935,Does Drinking Alcohol Prevent Coronavirus?,2020-02-19,Boomlive,No,
https://www.boomlive.in/false-suicide-attempt-over-government-lic-plan,False: Suicide Attempt Over Government's LIC Stake Sale Plan,2020-02-03,Boomlive,No,
https://www.boomlive.in/world/can-drinking-bubble-tea-cause-gallstones-6918,Can Drinking Bubble Tea Cause Gallstones?,2020-02-17,Boomlive,No,
https://www.boomlive.in/boom-reports/saudi-woman-marries-minor-son-6976,Saudi Woman Marries Minor Son?,2020-02-24,Boomlive,No,
https://www.boomlive.in/health/false-coronavirus-found-in-broiler-chickens-6757,False: Coronavirus Found In Broiler Chickens,2020-02-04,Boomlive,No,
https://www.boomlive.in/fake-news/missing-child-video-wrongly-portrayed-6360,Missing Child Video Wrongly Portrayed,2019-12-20,Boomlive,No,
https://www.boomlive.in/is-this-jamia-millia-islamia-fake-female-protester,Is This Jamia Millia Islamia's 'Fake' Female Protester?,2019-12-16,Boomlive,Yes,
https://www.boomlive.in/fact-file/can-cops-enter-university-campuses-6348,Can Cops Enter University Campuses?,2019-12-19,Boomlive,Yes,
https://www.boomlive.in/boom-reports/sundar-pichai-commented-on-caa-6410,Sundar Pichai Commented On CAA?,2019-12-26,Boomlive,Yes,
https://www.boomlive.in/health/viral-coronavirus-advisory-is-not-from-unicef-7171,Viral Coronavirus 'Advisory' Is Not From UNICEF,2020-03-09,Boomlive,No,
"https://www.boomlive.in/man-thrashed-for-lewd-behaviour,-communal-spin-viral","Man Thrashed For Lewd Behaviour, Communal Spin Viral",2020-01-21,Boomlive,No,
https://www.boomlive.in/fake-news/chhatrapati-shivaji-maharaj-on-100-bill-6589,Chhatrapati Shivaji Maharaj On $100 Bill?,2020-01-17,Boomlive,No,
https://www.boomlive.in/factcheck/did-nasa-record-om-from-the-sun-6469,Did NASA Record 'Om' From The Sun?,2020-01-04,Boomlive,No,
https://www.boomlive.in/fake-news/did-these-books-predict-the-coronavirus-outbreak,Did These Books Predict The Coronavirus Outbreak?,2020-03-13,Boomlive,No,
https://www.boomlive.in/fake-news/sundar-pichai-quote-on-muslims-revived-6312,Sundar Pichai Quote On Muslims Revived,2019-12-17,Boomlive,Yes,
https://www.boomlive.in/health/ayush-ministrys-coronavirus-prevention-notification-raises-eyebrows-6728,AYUSH Ministry's Coronavirus Prevention Notification Raises Eyebrows,2020-01-31,Boomlive,No,
https://www.boomlive.in/fast-check/fake-mla-anil-upadhyay-makes-a-comeback-6355,Fake MLA 'Anil Upadhyay' Makes A Comeback,2019-12-20,Boomlive,No,
https://www.boomlive.in/health/boiled-garlic-water-for-treating-coronavirus-not-really-6737,Boiled Garlic Water For Treating Coronavirus? Not Really,2020-02-01,Boomlive,No,
https://www.boomlive.in/world/coronavirus/false-rail-tanker-stamped-with-covid-19-7397,False: Rail Tanker Stamped With 'COVID-19',2020-03-27,Boomlive,No,
https://www.boomlive.in/world/no-zambias-army-has-not-imposed-a-curfew-7065,"No, Zambia's Army Has Not Imposed A Curfew",2020-02-29,Boomlive,No,
https://www.boomlive.in/health/coronavirus-patented-why-social-media-posts-are-misleading-6661,Coronavirus Patented? Why Social Media Posts Are Misleading,2020-01-25,Boomlive,No,
https://www.boomlive.in/fake-news/how-celebs-amplified-misinformation-around-janta-curfew-7317,How Celebs Amplified Misinformation Around Janta Curfew,2020-03-22,Boomlive,No,
https://www.boomlive.in/world/urban-myth-toothpaste-acne-hack-debunked-by-dermatologists-7330,Urban Myth: Toothpaste Acne Hack Debunked By Dermatologists,2020-03-23,Boomlive,No,
https://www.boomlive.in/fake-news/swarajya-peddles-misinformation-about-deepika-padukones-chhapaak-6515,Swarajya Peddles Misinformation About Deepika Padukone's Chhapaak,2020-01-08,Boomlive,No,
https://www.boomlive.in/fake-news/false-chicken-infected-with-coronavirus-in-bangalore-6850,False: Chicken Infected With Coronavirus In Bangalore,2020-02-11,Boomlive,No,
https://www.boomlive.in/world/these-pink-tusk-anti-poaching-images-are-photoshopped-7188,These 'Pink Tusk' Anti Poaching Images Are Photoshopped,2020-03-12,Boomlive,No,
https://www.boomlive.in/world/factcheck-entertainer-claims-nigerias-passport-fifth-most-powerful-7128,FactCheck: Entertainer Claims Nigeria's Passport Fifth Most Powerful,2020-03-04,Boomlive,No,
https://www.boomlive.in/fake-news/has-iceland-declared-religion-as-a-mental-disorder-6667,Has Iceland Declared Religion As A Mental Disorder?,2020-01-26,Boomlive,No,
https://www.boomlive.in/fake-news/incoming-phone-call-burns-steel-wool-a-factcheck-6679,Incoming Phone Call Burns Steel Wool? A FactCheck,2020-01-27,Boomlive,No,
https://www.boomlive.in/fake-news/video-shows-chinese-policemen-killing-coronavirus-patients-factcheck-6885,Video Shows Chinese Policemen Killing Coronavirus Patients? FactCheck,2020-02-14,Boomlive,No,
https://www.boomlive.in/fake-news/video-showing-suicide-bid-falsely-linked-to-caa-6563,Video Showing Suicide Bid Falsely Linked To CAA,2020-01-14,Boomlive,Yes,
https://www.boomlive.in/fake-news/did-anti-caa-protesters-fake-injuries-a-factcheck-6466,Did Anti-CAA Protesters Fake Injuries? A FactCheck.,2020-01-03,Boomlive,Yes,
https://www.boomlive.in/world/coronavirus/misleading-message-claims-anti-malaria-drug-cures-coronavirus-7228,Misleading Message Claims Anti-Malaria Drug Cures Coronavirus,2020-03-15,Boomlive,No,
https://www.boomlive.in/fake-news/delhi-riots-misinformation-surrounds-gunman-mohammed-shahrukhs-identity-7059,Delhi Riots: Misinformation Surrounds Gunman Mohammed Shahrukh's Identity,2020-02-28,Boomlive,Yes,
https://www.boomlive.in/health/false-this-video-does-not-show-effects-of-coronavirus-6685,False: This Video Does Not Show Effects Of Coronavirus,2020-01-28,Boomlive,No,
https://www.boomlive.in/world/coronavirus/corona-outbreak-did-zimbabwe-police-beat-up-churchgoers-7392,Corona Outbreak: Did Zimbabwe Police Beat Up Churchgoers?,2020-03-27,Boomlive,No,
https://www.boomlive.in/fast-check/fake-sundar-pichai-quote-on-indian-politics-revived-6259,"Did Sundar Pichai Say, ""An Illiterate Politician Can Become India's FM""?",2019-12-11,Boomlive,No,
https://www.boomlive.in/fake-news/false-passengers-infected-with-coronavirus-at-senegal-airport-7269,False: Passengers Infected With Coronavirus At Senegal Airport,2020-03-18,Boomlive,No,
https://www.boomlive.in/fact-file/hyderabad-encounter-how-news-channels-covered-the-story-6226,Hyderabad Encounter: How News Channels Covered The Story,2019-12-08,Boomlive,No,
https://www.boomlive.in/fake-news/fake-journalists-detained-in-mangaluru-media-misreports-protest-6361,'Fake Journalists' Detained In Mangaluru? Media Misreports Protest,2019-12-20,Boomlive,Yes,
https://www.boomlive.in/fake-news/cannot-lathi-charge-innocents-have-police-joined-protests-6365,'Cannot Lathi Charge Innocents' Have Police Joined Protests?,2019-12-21,Boomlive,Yes,
https://www.boomlive.in/world/misquote-attributed-to-elizabeth-warren-on-abortions-goes-viral-7117,Misquote Attributed To Elizabeth Warren On Abortions Goes Viral,2020-03-04,Boomlive,Yes,
https://www.boomlive.in/health/sadhgurus-claims-on-breast-milk-heres-what-research-says-6959,Sadhguru's Claims On Breast Milk: Here's What Research Says,2020-02-21,Boomlive,Yes,
https://www.boomlive.in/health/viral-video-about-cockroaches-allowed-in-chocolates-is-misleading-7020,Viral Video About Cockroaches Allowed In Chocolates Is Misleading,2020-02-26,Boomlive,Yes,
https://www.boomlive.in/unrelated-photos-falsely-shared-as-weapons-seized-from-up-mosque-6707,Unrelated Photos Falsely Shared As Weapons Seized From UP Mosque,2020-01-30,Boomlive,Yes,
https://www.boomlive.in/fake-news/hyderabad-encounter-news-channels-misreport-using-2015-image-6218,Hyderabad Encounter: News Channels Misreport Using 2015 Image,2019-12-06,Boomlive,Yes,
https://www.boomlive.in/fake-news/did-french-police-kill-muslim-infiltrators-a-factcheck-6632,Did French Police Kill Muslim Immigrants? A FactCheck,2020-01-22,Boomlive,No,
https://www.boomlive.in/world/coronavirus/italians-quarantined-in-brothel-satire-news-goes-viral-7235,Italians Quarantined In Brothel? Satire News Goes Viral,2020-03-16,Boomlive,No,
https://www.boomlive.in/fake-news/marijuana-kills-coronavirus-meme-viral-with-false-claims-6831,Marijuana Kills Coronavirus? Meme Viral With False Claims,2020-02-08,Boomlive,No,
https://www.boomlive.in/world/coronavirus-facial-hair-recommendations-not-shared-by-the-cdc-7167,Coronavirus: Facial Hair Recommendations Not Shared By The CDC,2020-03-09,Boomlive,No,
https://www.boomlive.in/private-member-bill-on-population-control-falsely-shared-as-government-bill,Private Member Bill On Population Control Falsely Shared As Government Bill,2020-02-12,Boomlive,No,
https://www.boomlive.in/fake-news/no-the-hyderabad-rape-accused-are-not-minors-6207,"No, The Hyderabad Rape Accused Are Not Minors",2019-12-04,Boomlive,No,
https://www.boomlive.in/fake-news/false-weapons-recovered-from-a-west-bengal-madrassa-6911,False: Weapons Recovered From A West Bengal Madrassa,2020-02-17,Boomlive,No,
https://www.boomlive.in/health/hoax-alert-viral-emergency-notification-on-coronavirus-is-fake-6682,Hoax Alert: Viral 'Emergency Notification' On Coronavirus Is Fake,2020-01-28,Boomlive,No,
https://www.boomlive.in/world/hoax-video-claims-kobe-bryants-widow-died-by-suicide-7016,Hoax Video Claims Kobe Bryant's Widow Died By Suicide,2020-02-25,Boomlive,No,
https://www.boomlive.in/world/90s-diabetes-awareness-poster-shared-in-anti-vaccination-sentiment-7166,90s Diabetes Awareness Poster Shared In Anti Vaccination Sentiment,2020-03-09,Boomlive,No,
https://www.boomlive.in/world/democratic-candidate-mike-bloomberg-tweets-fake-bernie-sanders-quotes-7079,Democratic Candidate Mike Bloomberg Tweets Fake Bernie Sanders Quotes,2020-03-01,Boomlive,No,
https://www.boomlive.in/fake-news/10-most-absurd-claims-fact-checked-in-2019-6440,10 Most Absurd Claims Fact Checked In 2019,2019-12-31,Boomlive,No,
https://www.boomlive.in/fake-news/coronavirus-indonesian-market-video-viral-as-wuhan-china-6697,"Coronavirus: Indonesian Market Video Viral As Wuhan, China",2020-01-29,Boomlive,No,
https://www.boomlive.in/world/coronavirus/can-bathing-in-hot-water-prevent-covid-19-7342,Can Bathing In Hot Water Prevent COVID-19?,2020-03-24,Boomlive,No,
https://www.boomlive.in/health/did-dettol-know-about-coronavirus-outbreak-beforehand-a-factcheck-6767,Not That Coronavirus: Why Dettol's Label Is Leading To Confusion Online,2020-02-05,Boomlive,No,
https://www.boomlive.in/health/coronavirus-rumours-hit-mumbai-hotels-westin-and-fatty-bao-7246,Coronavirus Rumours Hit Mumbai Hotels Westin And Fatty Bao,2020-03-16,Boomlive,No,
https://www.boomlive.in/world/coronavirus/coronavirus-philippines-refutes-fake-advisory-on-visiting-malls-7200,Coronavirus: Philippines Refutes Fake Advisory On Visiting Malls,2020-03-13,Boomlive,No,
https://www.boomlive.in/fake-news/coronavirus-viral-forward-promising-free-masks-is-fake-7250,Coronavirus: Viral Forward Promising Free Masks Is Fake,2020-03-17,Boomlive,No,
https://www.boomlive.in/fake-news/no-delhi-violence-gunman-is-not-anurag-mishra-7025,"No, Delhi Violence Gunman Is Not Anurag Mishra",2020-02-26,Boomlive,Yes,
https://www.boomlive.in/fake-news/nirbhaya-helpline-number-deactivated-in-2018-viral-message-false-6180,Nirbhaya Helpline Number Deactivated In 2018; Viral Message False,2019-12-01,Boomlive,No,
https://www.boomlive.in/fake-news/hyderabad-vet-rape-murder-social-media-flooded-with-misinformation-6206,Hyderabad Vet Rape-Murder: Social Media Flooded With Misinformation,2019-12-04,Boomlive,No,
https://www.boomlive.in/fake-news/2019-video-of-bjp-leaders-thrashing-each-other-revived-6913,2019 Video Of BJP Leaders Thrashing Each Other Revived,2020-02-17,Boomlive,No,
https://www.boomlive.in/coronavirus-outbreak/10-bizarre-headlines-claims-about-coronavirus-that-went-viral-7278,"10 Bizarre Headlines, Claims About Coronavirus That Went Viral",2020-03-19,Boomlive,No,
https://www.boomlive.in/world/did-south-african-leaders-hide-their-luxury-cars-in-bushes-6982,Did South African Leaders Hide Their Luxury Cars In Bushes?,2020-02-24,Boomlive,No,
https://www.boomlive.in/fact-file/did-the-race-to-5g-cause-the-coronavirus-outbreak-7404,Did The Race To 5G Cause The Coronavirus Outbreak?,2020-03-28,Boomlive,No,
https://www.boomlive.in/fake-news/video-game-footage-shared-as-canadian-snipers-world-record-6220,Medal Of Honor Game Footage Shared As Canadian Sniper's World Record,2019-12-06,Boomlive,No,
https://www.boomlive.in/fake-news/did-jashodaben-modi-protest-at-shaheen-bagh-against-caa-6610,Did Jashodaben Modi Protest At Shaheen Bagh Against CAA?,2020-01-20,Boomlive,Yes,
https://www.boomlive.in/politics/netflix-sex-aur-data-bizarre-tweets-promote-bjps-caa-helpline-6474,"Netflix, Sex Aur Data: Bizarre Tweets Promote BJP's CAA Helpline",2020-01-04,Boomlive,Yes,
https://www.boomlive.in/fake-news/fake-rate-card-for-marrying-non-muslim-women-revived-7048,Fake Rate Card For Marrying Non-Muslim Women Revived,2020-02-28,Boomlive,Yes,
https://www.boomlive.in/fact-file/zee-news-zameen-jihad-episode-plagiarises-unverified-facebook-content-7205,Zee News' Zameen Jihad Episode Plagiarises Unverified Facebook Content,2020-03-13,Boomlive,No,
https://www.boomlive.in/world/coronavirus/can-bitter-gourd-help-cure-coronavirus-within-two-hours-7347,Can Bitter Gourd Help Cure Coronavirus Within Two Hours?,2020-03-24,Boomlive,No,
https://www.boomlive.in/fake-news/was-a-case-of-novel-coronavirus-identified-in-bihar-6915,Was A Case Of Novel Coronavirus Identified In Bihar?,2020-02-17,Boomlive,No,
https://www.boomlive.in/fake-news/claims-around-chhapaak-and-other-news-you-almost-believed-6545,Claims Around Chhapaak And Other News You Almost Believed,2020-01-12,Boomlive,No,
https://www.boomlive.in/fake-news/video-shows-assam-detention-centre-brutality-the-real-story-6420,Video Shows Assam Detention Centre Brutality? The Real Story,2019-12-28,Boomlive,No,
https://www.boomlive.in/world/coronavirus/inaccurate-covid-19-details-falsely-attributed-to-thai-doctor-7217,Inaccurate COVID-19 Details Falsely Attributed To Thai Doctor,2020-03-14,Boomlive,No,
https://www.boomlive.in/world/staged-car-crash-video-misused-to-spread-misinformation-about-coronavirus-6955,Staged Car Crash Video Misused To Spread Misinformation About Coronavirus,2020-02-20,Boomlive,No,
